bandes,services,renvoie_specifique,text_renvoie_specifique,renvoie_global,text_renvoie_global,observation
"14-14,25",FIXE PAR SATELLITE (Terre vers espace),5.484A,"L'utilisation des bandes 10,95-11,2 GHz (espace vers Terre), 11,45-11,7 GHz (espace vers Terre), 11,7-12,2 GHz (espace vers Terre) en Région 2, 12,2-12,75 GHz (espace vers Terre) en Région 3, 12,5-12,75 GHz (espace vers Terre) en Région 1, 13,75-14,5 GHz (Terre vers espace), 17,8-18,6 GHz (espace vers Terre), 19,7-20,2 GHz (espace vers Terre), 27,5-28,6 GHz (Terre vers espace), 29,5-30 GHz (Terre vers espace) par un système à satellites non géostationnaires du service fixe par satellite est assujettie à l'application des dispositions du numéro 9.12 pour la coordination avec d'autres systèmes à satellites non géostationnaires du service fixe par satellite. Les systèmes à satellites non géostationnaires du service fixe par satellite ne doivent pas demander à être protégés vis-à-vis des réseaux à satellite géostationnaire du service fixe par satellite fonctionnant conformément au Règlement des radiocommunications, quelles que soient les dates de réception, par le Bureau, des renseignements complets de coordination ou de notification, selon le cas, pour les systèmes à satellites non géostationnaires du service fixe par satellite et des renseignements complets de coordination ou de notification, selon le cas, pour les réseaux à satellite géostationnaire. Les dispositions du numéro 5.43A ne sont pas applicables. Les systèmes à satellites non géostationnaires du service fixe par satellite dans les bandes ci-dessus doivent être exploités de manière telle que tout brouillage inacceptable susceptible de se produire pendant leur fonctionnement soit éliminé rapidement. (CMR-2000)",,,
"14-14,25",FIXE PAR SATELLITE (Terre vers espace),5.506,"La bande 14-14,5 GHz peut être utilisée, au titre du service fixe par satellite (Terre vers espace), pour les liaisons de connexion destinées au service de radiodiffusion par satellite, sous réserve d'une coordination avec les autres réseaux du service fixe par satellite. L'utilisation de ces liaisons de connexion est réservée aux pays situés hors de l'Europe.",,,
"14-14,25",FIXE PAR SATELLITE (Terre vers espace),5.506B,"Les stations terriennes placées à bord de navires qui communiquent avec des stations spatiales du service fixe par satellite peuvent fonctionner dans la bande de fréquences 14-14,5GHz sans qu'un accord préalable de Chypre et de Malte soit nécessaire, en deçà de la distance minimale donnée dans la Résolution 902 (CMR-03) par rapport à ces pays. (CMR-15)",,,
"14-14,25",RADIONAVIGATION,5.504,"L'utilisation de la bande 14-14,3 GHz par le service de radionavigation se fera de manière qu'une protection suffisante soit assurée aux stations spatiales du service fixe par satellite.",,,
"14-14,25",Mobile par satellite (Terre vers espace),5.504B,"Les stations terriennes d'aéronef exploitées dans le service mobile aéronautique par satellite dans la bande de fréquences 14-14,5 GHz doivent être conformes aux dispositions de l'Annexe 1, Partie C de la Recommandation UIT-R M.1643-0, vis-à-vis de toute station de radioastronomie effectuant des observations dans la bande de fréquences 14,47-14,5 GHz et située sur le territoire de l'Espagne, de la France, de l'Inde, de l'Italie, du Royaume-Uni et de la Sudafricaine (Rép.). (CMR-15)",,,
"14-14,25",Mobile par satellite (Terre vers espace),5.504C,"Dans la bande de fréquences 14-14,25 GHz, la puissance surfacique produite sur le territoire de l'Arabie saoudite, du Bahreïn, du Botswana, de la Côte d'Ivoire, de l'Egypte, de la Guinée, de l'Inde, de l'Iran (République islamique d'), du Koweït, du Nigéria, de l'Oman, de la République arabe syrienne et de la Tunisie par toute station terrienne d'aéronef du service mobile aéronautique par satellite ne doit pas dépasser les limites données dans l'Annexe 1, Partie B de la Recommandation UIT-R M.1643-0, sauf accord contraire donné expressément par la ou les administrations affectées. Les dispositions du présent renvoi ne sont nullement dérogatoires à l'obligation d'exploiter le service mobile aéronautique par satellite comme un service secondaire conformément au numéro 5.29. (CMR-15)",,,
"14-14,25",Mobile par satellite (Terre vers espace),5.506A,"Dans la bande 14-14,5 GHz, les stations terriennes de navire ayant une p.i.r.e. supérieure à 21 dBW doivent fonctionner dans les mêmes conditions que les stations terriennes placées à bord de navires, comme le prévoit la Résolution 902 (CMR-03). Le présent renvoi ne s'applique pas aux stations terriennes de navire pour lesquelles les renseignements complets au titre de l'Appendice 4 ont été reçus par le Bureau avant le 5 juillet 2003. (CMR-03)",,,
"14-14,25",Recherche spatiale,5.504A,"Dans la bande 14-14,5 GHz, les stations terriennes d'aéronef du service mobile aéronautique par satellite secondaire peuvent également communiquer avec des stations spatiales du service fixe par satellite. Les numéros 5.29, 5.30 et 5.31 s'appliquent. (CMR-03)",,,
"14-14,25",Recherche spatiale,5.505,,,,
"14,25-14,3",FIXE PAR SATELLITE (Terre vers espace),5.457A,"Dans les bandes de fréquences 5925-6425 MHz et 14-14,5 GHz, les stations terriennes placées à bord de navires peuvent communiquer avec des stations spatiales du service fixe par satellite. Cette utilisation doit se faire conformément à la Résolution 902 (CMR-03). Dans la bande de fréquences 5 925-6 425 MHz, les stations terriennes placées à bord de navires qui communiquent avec des stations spatiales du service fixe par satellite peuvent utiliser des antennes d'émission de 1,2 m minimum de diamètre et fonctionner sans l'accord préalable d'une administration si elles se trouvent à au moins 330 km de la laisse de basse mer officiellement reconnue par l'Etat côtier. Toutes les autres dispositions de la Résolution 902 (CMR-03) s'appliquent. (CMR-15)",,,
"14,25-14,3",FIXE PAR SATELLITE (Terre vers espace),5.457B,,,,
"14,25-14,3",FIXE PAR SATELLITE (Terre vers espace),5.484A,"L'utilisation des bandes 10,95-11,2 GHz (espace vers Terre), 11,45-11,7 GHz (espace vers Terre), 11,7-12,2 GHz (espace vers Terre) en Région 2, 12,2-12,75 GHz (espace vers Terre) en Région 3, 12,5-12,75 GHz (espace vers Terre) en Région 1, 13,75-14,5 GHz (Terre vers espace), 17,8-18,6 GHz (espace vers Terre), 19,7-20,2 GHz (espace vers Terre), 27,5-28,6 GHz (Terre vers espace), 29,5-30 GHz (Terre vers espace) par un système à satellites non géostationnaires du service fixe par satellite est assujettie à l'application des dispositions du numéro 9.12 pour la coordination avec d'autres systèmes à satellites non géostationnaires du service fixe par satellite. Les systèmes à satellites non géostationnaires du service fixe par satellite ne doivent pas demander à être protégés vis-à-vis des réseaux à satellite géostationnaire du service fixe par satellite fonctionnant conformément au Règlement des radiocommunications, quelles que soient les dates de réception, par le Bureau, des renseignements complets de coordination ou de notification, selon le cas, pour les systèmes à satellites non géostationnaires du service fixe par satellite et des renseignements complets de coordination ou de notification, selon le cas, pour les réseaux à satellite géostationnaire. Les dispositions du numéro 5.43A ne sont pas applicables. Les systèmes à satellites non géostationnaires du service fixe par satellite dans les bandes ci-dessus doivent être exploités de manière telle que tout brouillage inacceptable susceptible de se produire pendant leur fonctionnement soit éliminé rapidement. (CMR-2000)",,,
"14,25-14,3",FIXE PAR SATELLITE (Terre vers espace),5.506,"La bande 14-14,5 GHz peut être utilisée, au titre du service fixe par satellite (Terre vers espace), pour les liaisons de connexion destinées au service de radiodiffusion par satellite, sous réserve d'une coordination avec les autres réseaux du service fixe par satellite. L'utilisation de ces liaisons de connexion est réservée aux pays situés hors de l'Europe.",,,
"14,25-14,3",FIXE PAR SATELLITE (Terre vers espace),5.506B,"Les stations terriennes placées à bord de navires qui communiquent avec des stations spatiales du service fixe par satellite peuvent fonctionner dans la bande de fréquences 14-14,5GHz sans qu'un accord préalable de Chypre et de Malte soit nécessaire, en deçà de la distance minimale donnée dans la Résolution 902 (CMR-03) par rapport à ces pays. (CMR-15)",,,
"14,25-14,3",RADIONAVIGATION,5.504,"L'utilisation de la bande 14-14,3 GHz par le service de radionavigation se fera de manière qu'une protection suffisante soit assurée aux stations spatiales du service fixe par satellite.",,,
"14,25-14,3",Mobile par satellite (Terre vers espace),5.504B,"Les stations terriennes d'aéronef exploitées dans le service mobile aéronautique par satellite dans la bande de fréquences 14-14,5 GHz doivent être conformes aux dispositions de l'Annexe 1, Partie C de la Recommandation UIT-R M.1643-0, vis-à-vis de toute station de radioastronomie effectuant des observations dans la bande de fréquences 14,47-14,5 GHz et située sur le territoire de l'Espagne, de la France, de l'Inde, de l'Italie, du Royaume-Uni et de la Sudafricaine (Rép.). (CMR-15)",,,
"14,25-14,3",Mobile par satellite (Terre vers espace),5.506A,"Dans la bande 14-14,5 GHz, les stations terriennes de navire ayant une p.i.r.e. supérieure à 21 dBW doivent fonctionner dans les mêmes conditions que les stations terriennes placées à bord de navires, comme le prévoit la Résolution 902 (CMR-03). Le présent renvoi ne s'applique pas aux stations terriennes de navire pour lesquelles les renseignements complets au titre de l'Appendice 4 ont été reçus par le Bureau avant le 5 juillet 2003. (CMR-03)",,,
"14,25-14,3",Mobile par satellite (Terre vers espace),5.508A,"Dans la bande de fréquences 14,25-14,3 GHz, la puissance surfacique produite sur le territoire de l'Arabie saoudite, du Bahreïn, du Botswana, de la Chine, de la Côte d'Ivoire, de l'Egypte, de la France, de la Guinée, de l'Inde, de l'Iran (République islamique d'), de l'Italie, du Koweït, du Nigéria, de l'Oman, de la République arabe syrienne, du Royaume-Uni et de la Tunisie par toute station terrienne d'aéronef du service mobile aéronautique par satellite ne doit pas dépasser les limites données dans l'Annexe 1, Partie B de la Recommandation UIT-R M.1643-0, sauf accord contraire donné expressément par la ou les administrations affectées. Les dispositions du présent renvoi ne sont nullement dérogatoires à l'obligation d'exploiter le service mobile aéronautique par satellite comme un service secondaire conformément au numéro 5.29. (CMR-15)",,,
"14,25-14,3",Recherche spatiale,5.504A,"Dans la bande 14-14,5 GHz, les stations terriennes d'aéronef du service mobile aéronautique par satellite secondaire peuvent également communiquer avec des stations spatiales du service fixe par satellite. Les numéros 5.29, 5.30 et 5.31 s'appliquent. (CMR-03)",,,
"14,25-14,3",Recherche spatiale,5.505,,,,
"14,3-14,4",FIXE PAR SATELLITE (Terre vers espace),5.457A,"Dans les bandes de fréquences 5925-6425 MHz et 14-14,5 GHz, les stations terriennes placées à bord de navires peuvent communiquer avec des stations spatiales du service fixe par satellite. Cette utilisation doit se faire conformément à la Résolution 902 (CMR-03). Dans la bande de fréquences 5 925-6 425 MHz, les stations terriennes placées à bord de navires qui communiquent avec des stations spatiales du service fixe par satellite peuvent utiliser des antennes d'émission de 1,2 m minimum de diamètre et fonctionner sans l'accord préalable d'une administration si elles se trouvent à au moins 330 km de la laisse de basse mer officiellement reconnue par l'Etat côtier. Toutes les autres dispositions de la Résolution 902 (CMR-03) s'appliquent. (CMR-15)",,,
"14,3-14,4",FIXE PAR SATELLITE (Terre vers espace),5.457B,,,,
"14,3-14,4",FIXE PAR SATELLITE (Terre vers espace),5.484A,"L'utilisation des bandes 10,95-11,2 GHz (espace vers Terre), 11,45-11,7 GHz (espace vers Terre), 11,7-12,2 GHz (espace vers Terre) en Région 2, 12,2-12,75 GHz (espace vers Terre) en Région 3, 12,5-12,75 GHz (espace vers Terre) en Région 1, 13,75-14,5 GHz (Terre vers espace), 17,8-18,6 GHz (espace vers Terre), 19,7-20,2 GHz (espace vers Terre), 27,5-28,6 GHz (Terre vers espace), 29,5-30 GHz (Terre vers espace) par un système à satellites non géostationnaires du service fixe par satellite est assujettie à l'application des dispositions du numéro 9.12 pour la coordination avec d'autres systèmes à satellites non géostationnaires du service fixe par satellite. Les systèmes à satellites non géostationnaires du service fixe par satellite ne doivent pas demander à être protégés vis-à-vis des réseaux à satellite géostationnaire du service fixe par satellite fonctionnant conformément au Règlement des radiocommunications, quelles que soient les dates de réception, par le Bureau, des renseignements complets de coordination ou de notification, selon le cas, pour les systèmes à satellites non géostationnaires du service fixe par satellite et des renseignements complets de coordination ou de notification, selon le cas, pour les réseaux à satellite géostationnaire. Les dispositions du numéro 5.43A ne sont pas applicables. Les systèmes à satellites non géostationnaires du service fixe par satellite dans les bandes ci-dessus doivent être exploités de manière telle que tout brouillage inacceptable susceptible de se produire pendant leur fonctionnement soit éliminé rapidement. (CMR-2000)",,,
